,path,label
91174,train_landmark_files/16069/863661051.parquet,163
91175,train_landmark_files/34503/863685125.parquet,32
91176,train_landmark_files/49445/863721962.parquet,5
91177,train_landmark_files/53618/863799907.parquet,216
91178,train_landmark_files/34503/863883905.parquet,43
91179,train_landmark_files/26734/86397829.parquet,145
91180,train_landmark_files/18796/864125191.parquet,167
91181,train_landmark_files/53618/864148668.parquet,125
91182,train_landmark_files/49445/864172349.parquet,74
91183,train_landmark_files/4718/86418857.parquet,70
91184,train_landmark_files/18796/864310443.parquet,57
91185,train_landmark_files/28656/864336995.parquet,213
91186,train_landmark_files/22343/864348788.parquet,235
91187,train_landmark_files/27610/864358922.parquet,107
91188,train_landmark_files/55372/864401518.parquet,84
91189,train_landmark_files/28656/864566328.parquet,218
91190,train_landmark_files/53618/864613381.parquet,198
91191,train_landmark_files/61333/864625259.parquet,200
91192,train_landmark_files/37055/864680253.parquet,232
91193,train_landmark_files/29302/864742404.parquet,111
91194,train_landmark_files/55372/864758766.parquet,112
91195,train_landmark_files/2044/864788180.parquet,235
91196,train_landmark_files/27610/864828189.parquet,21
91197,train_landmark_files/62590/864890921.parquet,113
91198,train_landmark_files/37779/864893576.parquet,31
91199,train_landmark_files/16069/864906378.parquet,86
91200,train_landmark_files/25571/864955174.parquet,57
91201,train_landmark_files/62590/864960653.parquet,210
91202,train_landmark_files/26734/865035354.parquet,127
91203,train_landmark_files/36257/865056121.parquet,208
91204,train_landmark_files/2044/865065222.parquet,116
91205,train_landmark_files/55372/865066388.parquet,127
91206,train_landmark_files/37779/865108351.parquet,160
91207,train_landmark_files/53618/865197159.parquet,168
91208,train_landmark_files/27610/865203578.parquet,96
91209,train_landmark_files/34503/865275220.parquet,0
91210,train_landmark_files/62590/865281099.parquet,62
91211,train_landmark_files/37779/865299447.parquet,155
91212,train_landmark_files/22343/865311712.parquet,201
91213,train_landmark_files/32319/865336385.parquet,104
91214,train_landmark_files/37055/865406743.parquet,164
91215,train_landmark_files/4718/865439316.parquet,193
91216,train_landmark_files/25571/865459129.parquet,60
91217,train_landmark_files/22343/865464207.parquet,119
91218,train_landmark_files/49445/86548011.parquet,128
91219,train_landmark_files/22343/865507218.parquet,54
91220,train_landmark_files/2044/865570551.parquet,20
91221,train_landmark_files/37779/865597905.parquet,88
91222,train_landmark_files/55372/865601948.parquet,204
91223,train_landmark_files/53618/865614469.parquet,167
91224,train_landmark_files/29302/865642037.parquet,32
91225,train_landmark_files/29302/865687666.parquet,94
91226,train_landmark_files/29302/865698944.parquet,235
91227,train_landmark_files/61333/865714919.parquet,219
91228,train_landmark_files/37055/865754103.parquet,131
91229,train_landmark_files/62590/86577496.parquet,70
91230,train_landmark_files/62590/865854387.parquet,191
91231,train_landmark_files/36257/865897497.parquet,126
91232,train_landmark_files/61333/865950408.parquet,129
91233,train_landmark_files/25571/865959659.parquet,40
91234,train_landmark_files/49445/865959869.parquet,51
91235,train_landmark_files/37779/865965257.parquet,230
91236,train_landmark_files/34503/865973873.parquet,25
91237,train_landmark_files/4718/865986495.parquet,48
91238,train_landmark_files/22343/866001159.parquet,48
91239,train_landmark_files/22343/866003431.parquet,144
91240,train_landmark_files/49445/866022264.parquet,51
91241,train_landmark_files/26734/866026516.parquet,222
91242,train_landmark_files/55372/866099959.parquet,230
91243,train_landmark_files/2044/86613081.parquet,17
91244,train_landmark_files/16069/86618312.parquet,133
91245,train_landmark_files/49445/866202417.parquet,61
91246,train_landmark_files/26734/866253738.parquet,208
91247,train_landmark_files/62590/866461102.parquet,144
91248,train_landmark_files/55372/866493438.parquet,24
91249,train_landmark_files/36257/866497336.parquet,12
91250,train_landmark_files/53618/866577589.parquet,84
91251,train_landmark_files/55372/866579447.parquet,11
91252,train_landmark_files/34503/866601438.parquet,204
91253,train_landmark_files/37055/866620343.parquet,24
91254,train_landmark_files/4718/866703615.parquet,166
91255,train_landmark_files/2044/866705707.parquet,188
91256,train_landmark_files/2044/86672344.parquet,54
91257,train_landmark_files/27610/8670720.parquet,85
91258,train_landmark_files/22343/867076378.parquet,199
91259,train_landmark_files/22343/867108224.parquet,210
91260,train_landmark_files/26734/867115434.parquet,147
91261,train_landmark_files/25571/867117630.parquet,201
91262,train_landmark_files/32319/867176941.parquet,139
91263,train_landmark_files/29302/867210700.parquet,227
91264,train_landmark_files/32319/86721752.parquet,95
91265,train_landmark_files/2044/867228011.parquet,241
91266,train_landmark_files/30680/86723864.parquet,217
91267,train_landmark_files/25571/867304231.parquet,234
91268,train_landmark_files/2044/867354399.parquet,18
91269,train_landmark_files/61333/867372567.parquet,134
91270,train_landmark_files/26734/867374440.parquet,123
91271,train_landmark_files/53618/867379942.parquet,31
91272,train_landmark_files/28656/867397320.parquet,123
91273,train_landmark_files/18796/867453013.parquet,25
91274,train_landmark_files/28656/867467194.parquet,207
91275,train_landmark_files/61333/867524079.parquet,69
91276,train_landmark_files/22343/867530048.parquet,32
91277,train_landmark_files/61333/867787474.parquet,201
91278,train_landmark_files/30680/867789131.parquet,150
91279,train_landmark_files/34503/867986821.parquet,131
91280,train_landmark_files/22343/868014902.parquet,11
91281,train_landmark_files/62590/868017161.parquet,86
91282,train_landmark_files/4718/8680348.parquet,84
91283,train_landmark_files/32319/868200788.parquet,220
91284,train_landmark_files/26734/868287786.parquet,110
91285,train_landmark_files/37779/86832879.parquet,66
91286,train_landmark_files/16069/868442890.parquet,217
91287,train_landmark_files/32319/868460453.parquet,128
91288,train_landmark_files/36257/868496209.parquet,114
91289,train_landmark_files/16069/868571942.parquet,9
91290,train_landmark_files/4718/868595469.parquet,52
91291,train_landmark_files/4718/868604363.parquet,111
91292,train_landmark_files/27610/868722931.parquet,95
91293,train_landmark_files/18796/868804117.parquet,47
91294,train_landmark_files/22343/868815561.parquet,173
91295,train_landmark_files/30680/868836338.parquet,138
91296,train_landmark_files/22343/868846844.parquet,240
91297,train_landmark_files/34503/868881184.parquet,13
91298,train_landmark_files/27610/868972054.parquet,27
91299,train_landmark_files/55372/868976718.parquet,229
91300,train_landmark_files/53618/869090273.parquet,68
91301,train_landmark_files/26734/869094092.parquet,178
91302,train_landmark_files/37779/869101364.parquet,32
91303,train_landmark_files/49445/869194525.parquet,153
91304,train_landmark_files/61333/869225376.parquet,222
91305,train_landmark_files/27610/869232914.parquet,44
91306,train_landmark_files/62590/869253216.parquet,3
91307,train_landmark_files/2044/869293754.parquet,166
91308,train_landmark_files/62590/869383735.parquet,18
91309,train_landmark_files/61333/869436934.parquet,15
91310,train_landmark_files/29302/869462153.parquet,115
91311,train_landmark_files/25571/869551907.parquet,131
91312,train_landmark_files/28656/869587572.parquet,116
91313,train_landmark_files/29302/869705860.parquet,119
91314,train_landmark_files/55372/86979458.parquet,151
91315,train_landmark_files/22343/869854029.parquet,153
91316,train_landmark_files/34503/869863807.parquet,177
91317,train_landmark_files/37055/869932776.parquet,215
91318,train_landmark_files/53618/869948905.parquet,161
91319,train_landmark_files/61333/869950232.parquet,18
91320,train_landmark_files/29302/87004820.parquet,165
91321,train_landmark_files/62590/870050756.parquet,244
91322,train_landmark_files/36257/870084491.parquet,84
91323,train_landmark_files/27610/870118658.parquet,22
91324,train_landmark_files/34503/870126423.parquet,36
91325,train_landmark_files/27610/87019073.parquet,212
91326,train_landmark_files/27610/87024707.parquet,115
91327,train_landmark_files/61333/870319238.parquet,233
91328,train_landmark_files/22343/870320888.parquet,146
91329,train_landmark_files/2044/870333164.parquet,53
91330,train_landmark_files/53618/870338688.parquet,243
91331,train_landmark_files/55372/870347421.parquet,181
91332,train_landmark_files/2044/870353005.parquet,191
91333,train_landmark_files/30680/870513459.parquet,11
91334,train_landmark_files/61333/870515162.parquet,18
91335,train_landmark_files/36257/870542469.parquet,75
91336,train_landmark_files/22343/870567200.parquet,129
91337,train_landmark_files/55372/87059122.parquet,207
91338,train_landmark_files/61333/870622816.parquet,132
91339,train_landmark_files/25571/870662772.parquet,126
91340,train_landmark_files/36257/870690444.parquet,96
91341,train_landmark_files/32319/8707044.parquet,52
91342,train_landmark_files/26734/870775905.parquet,5
91343,train_landmark_files/2044/870796667.parquet,69
91344,train_landmark_files/25571/870948809.parquet,39
91345,train_landmark_files/61333/871058471.parquet,61
91346,train_landmark_files/55372/871084141.parquet,187
91347,train_landmark_files/27610/871092033.parquet,154
91348,train_landmark_files/55372/871183303.parquet,111
91349,train_landmark_files/49445/871237494.parquet,157
91350,train_landmark_files/37055/871258089.parquet,209
91351,train_landmark_files/53618/871298668.parquet,213
91352,train_landmark_files/49445/871310296.parquet,141
91353,train_landmark_files/30680/871317877.parquet,207
91354,train_landmark_files/26734/871344264.parquet,189
91355,train_landmark_files/2044/871377472.parquet,87
91356,train_landmark_files/16069/871421113.parquet,200
91357,train_landmark_files/2044/871473071.parquet,245
91358,train_landmark_files/36257/871484037.parquet,42
91359,train_landmark_files/61333/871494479.parquet,236
91360,train_landmark_files/30680/871531120.parquet,160
91361,train_landmark_files/22343/871625031.parquet,42
91362,train_landmark_files/2044/871668335.parquet,249
91363,train_landmark_files/36257/871674602.parquet,94
91364,train_landmark_files/30680/871720591.parquet,63
91365,train_landmark_files/4718/871727144.parquet,235
91366,train_landmark_files/4718/871744209.parquet,148
91367,train_landmark_files/4718/871782718.parquet,241
91368,train_landmark_files/22343/87181223.parquet,241
91369,train_landmark_files/27610/871855668.parquet,107
91370,train_landmark_files/26734/871889088.parquet,120
91371,train_landmark_files/29302/871926817.parquet,189
91372,train_landmark_files/49445/871955556.parquet,233
91373,train_landmark_files/27610/871965702.parquet,160
91374,train_landmark_files/22343/871995930.parquet,21
91375,train_landmark_files/2044/87200020.parquet,4
91376,train_landmark_files/32319/872011320.parquet,214
91377,train_landmark_files/4718/872014062.parquet,72
91378,train_landmark_files/27610/872040427.parquet,38
91379,train_landmark_files/28656/872041996.parquet,225
91380,train_landmark_files/26734/872095385.parquet,182
91381,train_landmark_files/53618/872198257.parquet,46
91382,train_landmark_files/30680/872205348.parquet,14
91383,train_landmark_files/30680/872315159.parquet,56
91384,train_landmark_files/16069/872325944.parquet,24
91385,train_landmark_files/18796/872351840.parquet,187
91386,train_landmark_files/36257/872377714.parquet,68
91387,train_landmark_files/26734/872403521.parquet,215
91388,train_landmark_files/29302/872413364.parquet,204
91389,train_landmark_files/36257/872517217.parquet,176
91390,train_landmark_files/26734/872548477.parquet,191
91391,train_landmark_files/29302/872552790.parquet,233
91392,train_landmark_files/22343/872646588.parquet,132
91393,train_landmark_files/49445/872656917.parquet,102
91394,train_landmark_files/4718/872668698.parquet,228
91395,train_landmark_files/53618/872673551.parquet,212
91396,train_landmark_files/27610/872696104.parquet,234
91397,train_landmark_files/55372/87273408.parquet,80
91398,train_landmark_files/49445/872789207.parquet,94
91399,train_landmark_files/55372/87280575.parquet,121
91400,train_landmark_files/28656/872813472.parquet,155
91401,train_landmark_files/61333/872959605.parquet,38
91402,train_landmark_files/28656/873005370.parquet,141
91403,train_landmark_files/61333/873019160.parquet,200
91404,train_landmark_files/36257/873028684.parquet,194
91405,train_landmark_files/61333/873029639.parquet,103
91406,train_landmark_files/37779/873068553.parquet,82
91407,train_landmark_files/18796/873193722.parquet,221
91408,train_landmark_files/62590/873196414.parquet,19
91409,train_landmark_files/2044/873207434.parquet,41
91410,train_landmark_files/37779/873241166.parquet,219
91411,train_landmark_files/25571/873244831.parquet,202
91412,train_landmark_files/34503/873254477.parquet,152
91413,train_landmark_files/32319/873352575.parquet,100
91414,train_landmark_files/28656/873474196.parquet,59
91415,train_landmark_files/25571/873487331.parquet,105
91416,train_landmark_files/27610/873723717.parquet,160
91417,train_landmark_files/32319/873725152.parquet,245
91418,train_landmark_files/53618/873790619.parquet,102
